
fet_x,fet_y,tar_x,tar_y,prev_dir,dir
9,15,7,14,1,1
8,15,7,14,1,1
7,15,7,14,1,0
7,14,7,28,4,2
7,15,7,28,2,2
7,16,7,28,2,2
7,17,7,28,2,2
7,18,7,28,2,2
7,19,7,28,2,2
7,20,7,28,2,2
7,21,7,28,2,2
7,22,7,28,2,2
7,23,7,28,2,2
7,24,7,28,2,1
6,24,7,28,1,1
5,24,7,28,1,2
7,28,7,19,4,0
7,27,7,19,0,1
6,27,7,19,1,1
5,27,7,19,1,0
5,26,7,19,0,0
5,25,7,19,0,0
5,24,7,19,0,3
6,24,7,19,3,3
7,24,7,19,3,0
7,19,24,5,4,0
7,18,24,5,0,0
7,17,24,5,0,0
7,16,24,5,0,0
7,15,24,5,0,3
19,7,24,5,0,0
19,6,24,5,0,0
19,5,24,5,0,3
24,5,15,24,4,1
23,5,15,24,1,1
22,5,15,24,1,1
21,5,15,24,1,1
20,5,15,24,1,1
19,5,15,24,1,2
19,6,15,24,2,2
19,7,15,24,2,2
19,8,15,24,2,2
19,9,15,24,2,2
19,10,15,24,2,2
19,11,15,24,2,2
19,12,15,24,2,2
19,13,15,24,2,2
19,14,15,24,2,2
19,15,15,24,2,2
19,16,15,24,2,2
19,17,15,24,2,2
19,18,15,24,2,1
18,18,15,24,1,1
17,18,15,24,1,1
16,18,15,24,1,2
16,19,15,24,2,2
16,20,15,24,2,2
16,21,15,24,2,3
17,21,15,24,3,3
18,21,15,24,3,3
19,21,15,24,3,2
19,22,15,24,2,2
19,23,15,24,2,2
19,24,15,24,2,1
18,24,15,24,1,1
17,24,15,24,1,1
16,24,15,24,1,1
15,24,2,6,4,1
14,24,2,6,1,1
13,24,2,6,1,1
12,24,2,6,1,1
11,24,2,6,1,1
10,24,2,6,1,1
9,24,2,6,1,1
8,24,2,6,1,1
7,24,2,6,1,0
7,23,2,6,0,0
7,22,2,6,0,0
7,21,2,6,0,0
7,20,2,6,0,0
7,19,2,6,0,0
7,18,2,6,0,0
7,17,2,6,0,0
7,16,2,6,0,0
7,15,2,6,0,0
7,14,2,6,0,0
7,13,2,6,0,0
7,12,2,6,0,0
7,11,2,6,0,1
6,11,2,6,1,1
5,11,2,6,1,0
5,10,2,6,0,0
5,9,2,6,0,0
5,8,2,6,0,1
2,6,23,11,4,2
2,7,23,11,2,2
2,8,23,11,2,3
3,8,23,11,3,3
4,8,23,11,3,3
5,8,23,11,3,3
6,8,23,11,3,3
7,8,23,11,3,3
8,8,23,11,3,3
9,8,23,11,3,3
10,8,23,11,3,2
10,9,23,11,2,2
10,10,23,11,2,2
10,11,23,11,2,2
10,12,23,11,2,3
11,12,23,11,3,3
12,12,23,11,3,3
13,12,23,11,3,3
14,12,23,11,3,3
15,12,23,11,3,3
16,12,23,11,3,3
17,12,23,11,3,3
18,12,23,11,3,3
19,12,23,11,3,2
19,13,23,11,2,2
19,14,23,11,2,2
23,27,3,27,4,1
10,22,24,25,4,2
10,23,24,25,2,2
10,24,24,25,2,3
11,24,24,25,3,3
12,24,24,25,3,3
13,24,24,25,3,3
14,24,24,25,3,3
15,24,24,25,3,3
16,24,24,25,3,3
17,24,24,25,3,3
18,24,24,25,3,3
19,24,24,25,3,3
20,24,24,25,3,3
21,24,24,25,3,3
22,24,24,25,3,3
23,24,24,25,3,3
24,24,24,25,3,2
24,25,18,18,4,0
24,24,18,18,0,1
23,24,18,18,1,1
22,24,18,18,1,1
21,24,18,18,1,1
20,24,18,18,1,1
19,24,18,18,1,0
18,18,15,2,4,3
19,18,15,2,3,0
19,17,15,2,0,0
19,16,15,2,0,0
19,15,15,2,0,0
19,14,15,2,0,0
19,13,15,2,0,0
19,12,15,2,0,0
19,11,15,2,0,0
19,10,15,2,0,0
19,9,15,2,0,0
19,8,15,2,0,0
19,7,15,2,0,0
19,6,15,2,0,0
19,5,15,2,0,0
19,4,15,2,0,0
19,3,15,2,0,0
19,2,15,2,0,1
18,2,15,2,1,1
17,2,15,2,1,1
16,2,15,2,1,1
15,2,22,18,4,3
16,2,22,18,3,3
17,2,22,18,3,3
18,2,22,18,3,3
19,2,22,18,3,2
19,3,22,18,2,2
19,4,22,18,2,2
19,5,22,18,2,2
19,6,22,18,2,2
19,7,22,18,2,2
19,8,22,18,2,2
19,9,22,18,2,2
19,10,22,18,2,2
19,11,22,18,2,2
19,12,22,18,2,2
19,13,22,18,2,2
19,14,22,18,2,2
19,15,22,18,2,3
20,15,22,18,3,3
21,15,22,18,3,3
22,15,22,18,3,2
22,16,22,18,2,2
22,17,22,18,2,2
22,18,21,24,4,2
22,19,21,24,2,2
22,20,21,24,2,2
22,21,21,24,2,2
22,22,21,24,2,2
22,23,21,24,2,2
22,24,21,24,2,1
21,24,5,7,4,1
20,24,5,7,1,1
19,24,5,7,1,0
19,23,5,7,0,0
19,22,5,7,0,0
19,21,5,7,0,1
18,21,5,7,1,1
17,21,5,7,1,1
16,21,5,7,1,0
16,20,5,7,0,0
16,19,5,7,0,0
16,18,5,7,0,1
15,18,5,7,1,1
14,18,5,7,1,1
13,18,5,7,1,1
12,18,5,7,1,1
11,18,5,7,1,1
10,18,5,7,1,0
10,17,5,7,0,0
10,16,5,7,0,0
10,15,5,7,0,0
10,14,5,7,0,0
10,13,5,7,0,0
10,12,5,7,0,0
10,11,5,7,0,0
10,10,5,7,0,0
10,9,5,7,0,0
10,8,5,7,0,1
9,8,5,7,1,1
8,8,5,7,1,1
7,8,5,7,1,1
6,8,5,7,1,1
5,8,5,7,1,0
5,7,17,24,4,2
5,8,17,24,2,3
6,8,17,24,3,3
7,8,17,24,3,3
8,8,17,24,3,3
9,8,17,24,3,3
10,8,17,24,3,2
10,9,17,24,2,2
10,10,17,24,2,2
10,11,17,24,2,2
10,12,17,24,2,2
10,13,17,24,2,2
10,14,17,24,2,2
10,15,17,24,2,2
10,16,17,24,2,2
10,17,17,24,2,2
10,18,17,24,2,3
11,18,17,24,3,3
12,18,17,24,3,3
13,18,17,24,3,3
14,18,17,24,3,3
15,18,17,24,3,3
16,18,17,24,3,2
17,24,10,26,4,1
16,24,10,26,1,1
15,24,10,26,1,1
14,24,10,26,1,1
13,24,10,26,1,1
12,24,10,26,1,1
11,24,10,26,1,1
10,26,21,30,4,0
10,25,21,30,0,0
10,24,21,30,0,3
11,24,21,30,3,3
12,24,21,30,3,3
13,24,21,30,3,3
14,24,21,30,3,3
15,24,21,30,3,3
16,24,21,30,3,3
17,24,21,30,3,3
18,24,21,30,3,3
19,24,21,30,3,2
19,25,21,30,2,2
19,26,21,30,2,2
19,27,21,30,2,2
19,28,21,30,2,2
19,29,21,30,2,2
19,30,21,30,2,3
20,30,21,30,3,3
21,30,21,24,4,1
20,30,21,24,1,1
19,30,21,24,1,0
21,24,19,9,4,1
20,24,19,9,1,1
19,24,19,9,1,0
19,23,19,9,0,0
19,22,19,9,0,0
19,21,19,9,0,1
18,21,19,9,1,1
17,21,19,9,1,1
16,21,19,9,1,0
16,20,19,9,0,0
16,19,19,9,0,0
16,18,19,9,0,3
17,18,19,9,3,3
18,18,19,9,3,3
19,18,19,9,3,0
19,17,19,9,0,0
19,16,19,9,0,0
19,15,19,9,0,0
19,14,19,9,0,0
19,13,19,9,0,0
19,12,19,9,0,0
19,11,19,9,0,0
19,10,19,9,0,0
19,9,27,28,4,2
22,24,27,28,2,3
27,28,25,2,4,0
27,27,25,2,0,1
26,27,25,2,1,1
25,27,25,2,1,1
24,27,25,2,1,0
24,26,25,2,0,0
24,25,25,2,0,0
24,24,25,2,0,1
23,24,25,2,1,1
22,24,25,2,1,0
22,23,25,2,0,0
22,22,25,2,0,0
22,21,25,2,0,0
22,20,25,2,0,0
22,19,25,2,0,0
22,18,25,2,0,0
22,17,25,2,0,0
22,16,25,2,0,0
22,15,25,2,0,0
22,14,25,2,0,0
22,13,25,2,0,0
22,12,25,2,0,0
22,11,25,2,0,3
23,11,25,2,3,3
24,11,25,2,3,0
24,10,25,2,0,0
24,9,25,2,0,0
24,8,25,2,0,3
25,8,25,2,3,3
26,8,25,2,3,3
27,8,25,2,3,0
27,7,25,2,0,0
27,6,25,2,0,0
27,5,25,2,0,0
27,4,25,2,0,0
27,3,25,2,0,0
27,2,25,2,0,1
26,2,25,2,1,1
25,2,10,23,4,1
24,2,10,23,1,1
23,2,10,23,1,1
22,2,10,23,1,1
21,2,10,23,1,1
20,2,10,23,1,1
19,2,10,23,1,2
19,3,10,23,2,2
19,4,10,23,2,2
19,5,10,23,2,2
19,6,10,23,2,2
19,7,10,23,2,2
19,8,10,23,2,2
19,9,10,23,2,2
19,10,10,23,2,2
19,11,10,23,2,2
19,12,10,23,2,2
19,13,10,23,2,2
10,23,13,19,4,0
10,22,13,19,0,0
10,21,13,19,0,3
11,21,13,19,3,3
12,21,13,19,3,3
13,21,13,19,3,0
13,20,13,19,0,0
13,19,9,24,4,2
13,20,9,24,2,2
13,21,9,24,2,1
12,21,9,24,1,1
11,21,9,24,1,1
10,21,9,24,1,2
10,22,9,24,2,2
10,23,9,24,2,2
10,24,9,24,2,1
9,24,14,18,4,3
10,24,14,18,3,0
10,23,14,18,0,0
10,22,14,18,0,0
10,21,14,18,0,3
11,21,14,18,3,3
12,21,14,18,3,3
13,21,14,18,3,0
13,20,14,18,0,0
13,19,14,18,0,0
13,18,14,18,0,3
14,18,10,4,4,1
5,27,27,4,4,0
5,26,27,4,0,0
5,25,27,4,0,0
5,24,27,4,0,3
10,24,27,4,3,0
10,23,27,4,0,0
10,22,27,4,0,0
10,21,27,4,0,3
11,21,27,4,3,3
12,21,27,4,3,3
13,21,27,4,3,0
13,20,27,4,0,0
13,19,27,4,0,0
13,18,27,4,0,3
14,18,27,4,3,3
15,18,27,4,3,3
16,18,27,4,3,3
17,18,27,4,3,3
18,18,27,4,3,3
19,18,27,4,3,0
19,17,27,4,0,0
19,16,27,4,0,0
19,15,27,4,0,3
20,15,27,4,3,3
21,15,27,4,3,3
22,15,27,4,3,0
27,4,27,21,4,2
27,5,27,21,2,2
27,6,27,21,2,2
27,7,27,21,2,2
27,8,27,21,2,1
26,8,27,21,1,1
25,8,27,21,1,1
24,8,27,21,1,2
24,9,27,21,2,2
24,10,27,21,2,2
24,11,27,21,2,1
23,11,27,21,1,1
22,11,27,21,1,2
22,12,27,21,2,2
22,13,27,21,2,2
22,14,27,21,2,2
22,15,27,21,2,2
22,16,27,21,2,2
22,17,27,21,2,2
22,18,27,21,2,3
23,18,27,21,3,3
24,18,27,21,3,3
25,18,27,21,3,2
25,19,27,21,2,2
25,20,27,21,2,2
25,21,27,21,2,3
26,21,27,21,3,3
27,21,4,8,4,1
26,21,4,8,1,1
25,21,4,8,1,0
25,20,4,8,0,0
25,19,4,8,0,0
25,18,4,8,0,1
24,18,4,8,1,1
23,18,4,8,1,1
22,18,4,8,1,0
22,17,4,8,0,0
22,16,4,8,0,0
22,15,4,8,0,1
21,15,4,8,1,1
20,15,4,8,1,1
19,15,4,8,1,0
19,14,4,8,0,0
19,13,4,8,0,0
19,12,4,8,0,1
18,12,4,8,1,1
17,12,4,8,1,1
16,12,4,8,1,1
15,12,4,8,1,1
14,12,4,8,1,1
13,12,4,8,1,1
12,12,4,8,1,1
11,12,4,8,1,1
10,12,4,8,1,0
10,11,4,8,0,0
10,10,4,8,0,0
10,9,4,8,0,0
10,8,4,8,0,1
9,8,4,8,1,1
8,8,4,8,1,1
7,8,4,8,1,1
6,8,4,8,1,1
4,8,9,5,4,3
5,8,9,5,3,0
9,5,24,7,4,3
10,5,24,7,3,3
11,5,24,7,3,3
12,5,24,7,3,3
13,5,24,7,3,2
13,6,24,7,2,2
13,7,24,7,2,2
13,8,24,7,2,2
13,9,24,7,2,3
14,9,24,7,3,3
15,9,24,7,3,3
16,9,24,7,3,0
16,8,24,7,0,0
16,7,24,7,0,0
16,6,24,7,0,0
16,5,24,7,0,3
17,5,24,7,3,3
18,5,24,7,3,3
19,5,24,7,3,3
20,5,24,7,3,3
21,5,24,7,3,3
22,5,24,7,3,3
23,5,24,7,3,3
24,5,24,7,3,2
24,6,24,7,2,2
24,7,8,8,4,0
24,6,8,8,0,0
24,5,8,8,0,1
23,5,8,8,1,1
22,5,8,8,1,1
21,5,8,8,1,1
20,5,8,8,1,1
19,5,8,8,1,1
18,5,8,8,1,1
17,5,8,8,1,1
16,5,8,8,1,2
16,6,8,8,2,2
16,7,8,8,2,2
16,8,8,8,2,2
16,9,8,8,2,1
15,9,8,8,1,1
14,9,8,8,1,1
13,9,8,8,1,0
13,8,8,8,0,0
13,7,8,8,0,0
13,6,8,8,0,0
13,5,8,8,0,1
12,5,8,8,1,1
11,5,8,8,1,1
10,5,8,8,1,2
10,6,8,8,2,2
2,3,20,5,4,0
2,2,20,5,0,3
3,2,20,5,3,3
4,2,20,5,3,3
5,2,20,5,3,3
6,2,20,5,3,3
7,2,20,5,3,3
8,2,20,5,3,3
9,2,20,5,3,3
10,2,20,5,3,3
11,2,20,5,3,3
12,2,20,5,3,3
13,2,20,5,3,3
14,2,20,5,3,3
15,2,20,5,3,3
16,2,20,5,3,3
17,2,20,5,3,3
18,2,20,5,3,3
19,2,20,5,3,2
19,3,20,5,2,2
19,4,20,5,2,2
19,5,20,5,2,3
20,5,12,18,4,1
19,5,12,18,1,2
19,6,12,18,2,2
19,7,12,18,2,2
19,8,12,18,2,2
19,9,12,18,2,2
19,10,12,18,2,2
19,11,12,18,2,2
19,12,12,18,2,2
19,13,12,18,2,2
19,14,12,18,2,2
19,15,12,18,2,2
19,16,12,18,2,2
19,17,12,18,2,2
19,18,12,18,2,1
18,18,12,18,1,1
17,18,12,18,1,1
16,18,12,18,1,1
15,18,12,18,1,1
14,18,12,18,1,1
13,18,12,18,1,1
12,18,7,11,4,1
7,11,19,28,4,2
7,12,19,28,2,2
7,13,19,28,2,2
7,14,19,28,2,2
7,15,19,28,2,2
7,16,19,28,2,2
7,17,19,28,2,2
7,18,19,28,2,2
7,19,19,28,2,2
7,20,19,28,2,2
7,21,19,28,2,2
7,22,19,28,2,2
7,23,19,28,2,2
7,24,19,28,2,3
8,24,19,28,3,3
9,24,19,28,3,3
10,24,19,28,3,3
11,24,19,28,3,3
12,24,19,28,3,3
13,24,19,28,3,3
14,24,19,28,3,3
15,24,19,28,3,3
16,24,19,28,3,3
17,24,19,28,3,3
18,24,19,28,3,3
19,24,19,28,3,2
19,25,19,28,2,2
19,26,19,28,2,2
19,27,19,28,2,2
19,28,5,24,4,0
19,27,5,24,0,0
19,26,5,24,0,0
19,25,5,24,0,0
19,24,5,24,0,1
18,24,5,24,1,1
17,24,5,24,1,1
16,24,5,24,1,1
15,24,5,24,1,1
14,24,5,24,1,1
13,24,5,24,1,1
12,24,5,24,1,1
11,24,5,24,1,1
10,24,5,24,1,1
9,24,5,24,1,1
5,24,22,23,4,3
6,24,22,23,3,3
7,24,22,23,3,3
8,24,22,23,3,3
9,24,22,23,3,3
10,24,22,23,3,3
11,24,22,23,3,3
12,24,22,23,3,3
13,24,22,23,3,3
14,24,22,23,3,3
15,24,22,23,3,3
16,24,22,23,3,3
17,24,22,23,3,3
18,24,22,23,3,3
19,24,22,23,3,3
2,23,24,18,4,2
2,24,24,18,2,3
10,24,24,18,3,3
13,24,15,9,4,3
14,24,15,9,3,3
15,24,15,9,3,3
16,24,15,9,3,3
17,24,15,9,3,3
18,24,15,9,3,3
19,24,15,9,3,0
19,23,15,9,0,0
19,22,15,9,0,0
19,21,15,9,0,1
18,21,15,9,1,1
17,21,15,9,1,1
16,21,15,9,1,0
16,20,15,9,0,0
16,19,15,9,0,0
16,18,15,9,0,3
17,18,15,9,3,3
18,18,15,9,3,3
19,18,15,9,3,0
19,17,15,9,0,0
19,16,15,9,0,0
15,9,26,8,4,3
16,9,26,8,3,0
16,8,26,8,0,0
16,7,26,8,0,0
16,6,26,8,0,0
16,5,26,8,0,3
17,5,26,8,3,3
18,5,26,8,3,3
19,5,26,8,3,3
20,5,26,8,3,3
21,5,26,8,3,3
22,5,26,8,3,3
23,5,26,8,3,3
24,5,26,8,3,2
24,6,26,8,2,2
24,7,26,8,2,2
24,8,26,8,2,3
25,8,26,8,3,3
26,8,17,24,4,1
25,8,17,24,1,1
24,8,17,24,1,2
24,9,17,24,2,2
24,10,17,24,2,2
24,11,17,24,2,1
23,11,17,24,1,1
22,11,17,24,1,2
22,12,17,24,2,2
22,13,17,24,2,2
22,14,17,24,2,2
22,15,17,24,2,2
22,16,17,24,2,2
22,17,17,24,2,2
22,18,17,24,2,2
22,19,17,24,2,2
22,20,17,24,2,2
17,24,23,8,4,3
18,24,23,8,3,3
19,24,23,8,3,3
20,24,23,8,3,3
21,24,23,8,3,3
22,24,23,8,3,0
22,23,23,8,0,0
22,22,23,8,0,0
22,21,23,8,0,0
22,20,23,8,0,0
22,19,23,8,0,0
22,18,23,8,0,0
22,17,23,8,0,0
22,16,23,8,0,0
22,15,23,8,0,0
23,8,6,8,4,1
22,8,6,8,1,1
21,8,6,8,1,1
20,8,6,8,1,1
19,8,6,8,1,2
19,9,6,8,2,2
19,10,6,8,2,2
19,11,6,8,2,2
19,12,6,8,2,1
18,12,6,8,1,1
17,12,6,8,1,1
16,12,6,8,1,1
15,12,6,8,1,1
14,12,6,8,1,1
13,12,6,8,1,1
12,12,6,8,1,1
11,12,6,8,1,1
10,12,6,8,1,0
10,11,6,8,0,0
10,10,6,8,0,0
10,9,6,8,0,0
10,8,6,8,0,1
9,8,6,8,1,1
8,8,6,8,1,1
7,8,6,8,1,1
6,8,10,13,4,3
7,8,10,13,3,3
8,8,10,13,3,3
9,8,10,13,3,3
10,8,10,13,3,2
10,9,10,13,2,2
10,10,10,13,2,2
10,11,10,13,2,2
10,12,10,13,2,2
10,13,7,2,4,0
7,2,22,19,4,3
8,2,22,19,3,3
9,2,22,19,3,3
10,2,22,19,3,2
10,3,22,19,2,2
10,4,22,19,2,2
10,5,22,19,2,2
10,6,22,19,2,2
10,7,22,19,2,2
10,8,22,19,2,2
10,9,22,19,2,2
10,10,22,19,2,2
10,11,22,19,2,2
10,12,22,19,2,3
11,12,22,19,3,3
12,12,22,19,3,3
13,12,22,19,3,3
14,12,22,19,3,3
15,12,22,19,3,3
16,12,22,19,3,3
17,12,22,19,3,3
18,12,22,19,3,3
19,12,22,19,3,2
19,13,22,19,2,2
19,14,22,19,2,2
19,15,22,19,2,3
22,19,23,11,4,0
22,18,23,11,0,0
22,17,23,11,0,0
22,16,23,11,0,0
22,15,23,11,0,0
22,14,23,11,0,0
22,13,23,11,0,0
22,12,23,11,0,0
22,11,23,11,0,3
23,11,22,27,4,1
22,11,22,27,1,2
22,12,22,27,2,2
22,13,22,27,2,2
22,14,22,27,2,2
22,15,22,27,2,2
22,16,22,27,2,2
22,17,22,27,2,2
22,18,22,27,2,2
22,19,22,27,2,2
22,20,22,27,2,2
22,21,22,27,2,2
22,22,22,27,2,2
22,23,22,27,2,2
22,24,22,27,2,3
23,24,22,27,3,3
24,24,22,27,3,2
24,25,22,27,2,2
24,26,22,27,2,2
24,27,22,27,2,1
23,27,22,27,1,1
22,27,6,5,4,3
23,27,6,5,3,3
24,27,6,5,3,0
6,5,27,23,4,3
7,5,27,23,3,3
8,5,27,23,3,3
9,5,27,23,3,3
10,5,27,23,3,2
10,6,27,23,2,2
10,7,27,23,2,2
10,8,27,23,2,2
10,9,27,23,2,2
10,10,27,23,2,2
10,11,27,23,2,2
10,12,27,23,2,3
11,12,27,23,3,3
12,12,27,23,3,3
13,12,27,23,3,3
14,12,27,23,3,3
15,12,27,23,3,3
16,12,27,23,3,3
17,12,27,23,3,3
18,12,27,23,3,3
19,12,27,23,3,2
19,13,27,23,2,2
19,14,27,23,2,2
19,15,27,23,2,3
20,15,27,23,3,3
21,15,27,23,3,3
22,15,27,23,3,2
22,16,27,23,2,2
22,17,27,23,2,2
22,18,27,23,2,3
23,18,27,23,3,3
24,18,27,23,3,3
25,18,27,23,3,2
25,19,27,23,2,2
25,20,27,23,2,2
25,21,27,23,2,3
26,21,27,23,3,3
27,21,27,23,3,2
27,22,27,23,2,2
27,23,3,2,4,0
27,22,3,2,0,0
27,21,3,2,0,1
26,21,3,2,1,1
25,21,3,2,1,0
25,20,3,2,0,0
25,19,3,2,0,0
25,18,3,2,0,1
24,18,3,2,1,1
23,18,3,2,1,1
22,18,3,2,1,0
22,17,3,2,0,0
22,16,3,2,0,0
22,15,3,2,0,1
21,15,3,2,1,1
20,15,3,2,1,1
19,15,3,2,1,0
19,14,3,2,0,0
19,13,3,2,0,0
19,12,3,2,0,1
18,12,3,2,1,1
17,12,3,2,1,1
16,12,3,2,1,1
15,12,3,2,1,1
14,12,3,2,1,1
13,12,3,2,1,1
12,12,3,2,1,1
11,12,3,2,1,1
10,12,3,2,1,0
10,11,3,2,0,0
10,10,3,2,0,0
10,9,3,2,0,0
10,8,3,2,0,0
10,7,3,2,0,0
10,6,3,2,0,0
10,5,3,2,0,0
3,2,12,21,4,3
4,2,12,21,3,3
5,2,12,21,3,3
6,2,12,21,3,3
7,2,12,21,3,3
8,2,12,21,3,3
9,2,12,21,3,3
10,2,12,21,3,2
10,3,12,21,2,2
10,4,12,21,2,2
10,5,12,21,2,2
10,6,12,21,2,2
10,7,12,21,2,2
10,8,12,21,2,2
10,9,12,21,2,2
10,10,12,21,2,2
10,11,12,21,2,2
10,12,12,21,2,2
10,13,12,21,2,2
10,14,12,21,2,2
10,15,12,21,2,2
10,16,12,21,2,2
10,17,12,21,2,2
10,18,12,21,2,3
11,18,12,21,3,3
12,18,12,21,3,3
13,18,12,21,3,2
13,19,12,21,2,2
13,20,12,21,2,2
13,21,12,21,2,1
12,21,10,29,4,1
10,29,16,29,4,2
10,30,16,29,2,3
11,30,16,29,3,3
12,30,16,29,3,3
13,30,16,29,3,0
13,29,16,29,0,0
13,28,16,29,0,0
13,27,16,29,0,3
14,27,16,29,3,3
15,27,16,29,3,3
16,27,16,29,3,2
16,28,16,29,2,2
16,29,17,21,4,2
16,30,17,21,2,3
17,30,17,21,3,3
18,30,17,21,3,3
19,30,17,21,3,0
19,29,17,21,0,0
19,28,17,21,0,0
19,27,17,21,0,0
19,26,17,21,0,0
19,25,17,21,0,0
19,24,17,21,0,0
17,21,27,24,4,3
18,21,27,24,3,3
19,21,27,24,3,2
19,22,27,24,2,2
19,23,27,24,2,2
19,24,27,24,2,3
20,24,27,24,3,3
21,24,27,24,3,3
22,24,27,24,3,3
27,24,21,15,4,0
27,23,21,15,0,0
27,22,21,15,0,0
27,21,21,15,0,1
26,21,21,15,1,1
25,21,21,15,1,0
25,20,21,15,0,0
25,19,21,15,0,0
25,18,21,15,0,1
24,18,21,15,1,1
23,18,21,15,1,1
22,18,21,15,1,0
21,15,22,12,4,3
22,15,22,12,3,0
22,14,22,12,0,0
22,13,22,12,0,0
22,12,22,21,4,2
22,13,22,21,2,2
22,14,22,21,2,2
22,15,22,21,2,2
22,16,22,21,2,2
22,17,22,21,2,2
22,18,22,21,2,2
22,19,22,21,2,2
22,20,22,21,2,2
22,21,16,8,4,0
22,20,16,8,0,0
22,19,16,8,0,0
22,18,16,8,0,0
22,17,16,8,0,0
22,16,16,8,0,0
22,15,16,8,0,1
21,15,16,8,1,1
20,15,16,8,1,1
19,15,16,8,1,0
19,14,16,8,0,0
19,13,16,8,0,0
19,12,16,8,0,0
19,11,16,8,0,0
19,10,16,8,0,0
19,9,16,8,0,0
19,8,16,8,0,0
19,7,16,8,0,0
19,6,16,8,0,0
19,5,16,8,0,1
18,5,16,8,1,1
17,5,16,8,1,1
16,5,16,8,1,2
16,6,16,8,2,2
16,7,16,8,2,2
16,8,2,4,4,2
16,9,2,4,2,1
15,9,2,4,1,1
14,9,2,4,1,1
13,9,2,4,1,0
13,8,2,4,0,0
13,7,2,4,0,0
13,6,2,4,0,0
13,5,2,4,0,1
12,5,2,4,1,1
11,5,2,4,1,1
10,5,2,4,1,0
10,4,2,4,0,0
10,3,2,4,0,0
10,2,2,4,0,1
9,2,2,4,1,1
8,2,2,4,1,1
7,2,2,4,1,1
6,2,2,4,1,1
5,2,2,4,1,1
4,2,2,4,1,1
3,2,2,4,1,1
2,2,2,4,1,2
2,3,2,4,2,2
2,4,13,8,4,2
2,5,13,8,2,2
2,6,13,8,2,2
2,7,13,8,2,2
2,8,13,8,2,3
3,8,13,8,3,3
4,8,13,8,3,3
5,8,13,8,3,3
6,8,13,8,3,3
7,8,13,8,3,3
8,8,13,8,3,3
9,8,13,8,3,3
10,8,13,8,3,0
13,8,25,18,4,2
13,9,25,18,2,3
14,9,25,18,3,3
15,9,25,18,3,3
16,9,25,18,3,0
16,8,25,18,0,0
16,7,25,18,0,0
16,6,25,18,0,0
16,5,25,18,0,3
17,5,25,18,3,3
18,5,25,18,3,3
19,5,25,18,3,2
19,6,25,18,2,2
19,7,25,18,2,2
19,8,25,18,2,2
19,9,25,18,2,2
19,10,25,18,2,2
19,11,25,18,2,2
19,12,25,18,2,2
19,13,25,18,2,2
19,14,25,18,2,2
19,15,25,18,2,3
20,15,25,18,3,3
22,16,25,18,2,2
22,17,25,18,2,2
22,18,25,18,2,3
25,18,14,27,4,1
24,18,14,27,1,1
23,18,14,27,1,1
22,18,14,27,1,2
22,19,14,27,2,2
22,20,14,27,2,2
22,21,14,27,2,2
22,22,14,27,2,2
22,23,14,27,2,2
22,24,14,27,2,1
21,24,14,27,1,1
20,24,14,27,1,1
19,24,14,27,1,2
19,25,14,27,2,2
19,26,14,27,2,2
19,27,14,27,2,2
19,28,14,27,2,2
19,29,14,27,2,2
19,30,14,27,2,1
18,30,14,27,1,1
17,30,14,27,1,1
16,30,14,27,1,0
16,29,14,27,0,0
16,28,14,27,0,0
16,27,14,27,0,1
15,27,14,27,1,1
14,27,13,30,4,1
13,27,13,30,1,2
13,28,13,30,2,2
13,29,13,30,2,2
13,30,23,27,4,0
13,29,23,27,0,0
13,28,23,27,0,0
13,27,23,27,0,3
14,27,23,27,3,3
15,27,23,27,3,3
16,27,23,27,3,2
16,28,23,27,2,2
16,29,23,27,2,2
16,30,23,27,2,3
17,30,23,27,3,3
18,30,23,27,3,3
19,30,23,27,3,3
20,30,23,27,3,3
21,30,23,27,3,3
22,30,23,27,3,0
22,29,23,27,0,0
22,28,23,27,0,0
22,27,23,27,0,3
23,27,13,7,4,3
24,27,13,7,3,0
24,26,13,7,0,0
24,25,13,7,0,0
24,24,13,7,0,1
23,24,13,7,1,1
22,24,13,7,1,0
22,23,13,7,0,0
22,22,13,7,0,0
22,21,13,7,0,0
22,20,13,7,0,0
22,19,13,7,0,0
22,18,13,7,0,0
22,17,13,7,0,0
22,16,13,7,0,0
22,15,13,7,0,1
21,15,13,7,1,1
20,15,13,7,1,1
19,15,13,7,1,0
19,14,13,7,0,0
19,13,13,7,0,0
19,12,13,7,0,1
18,12,13,7,1,1
17,12,13,7,1,1
16,12,13,7,1,1
15,12,13,7,1,1
14,12,13,7,1,1
13,12,13,7,1,1
12,12,13,7,1,1
11,12,13,7,1,1
10,12,13,7,1,0
10,11,13,7,0,0
10,10,13,7,0,0
10,9,13,7,0,0
10,8,13,7,0,0
10,7,13,7,0,0
10,6,13,7,0,0
10,5,13,7,0,3
11,5,13,7,3,3
12,5,13,7,3,3
13,5,13,7,3,2
13,6,13,7,2,2
13,7,17,21,4,0
13,6,17,21,0,0
13,5,17,21,0,1
12,5,17,21,1,1
11,5,17,21,1,1
10,5,17,21,1,2
10,6,17,21,2,2
10,7,17,21,2,2
10,8,17,21,2,2
17,21,20,24,4,3
18,21,20,24,3,3
19,21,20,24,3,2
19,22,20,24,2,2
19,23,20,24,2,2
19,24,20,24,2,3
20,24,18,12,4,1
19,24,18,12,1,0
19,23,18,12,0,0
19,22,18,12,0,0
19,21,18,12,0,1
